ID,"Šifra / kat. broj ***",Naslov
f_id,"f_code ***",f_title
25595,SD3202062136,"Igra PC: Need for Speed Unbound"
25597,SD3202062137,"Igra PC: Dead Space Remake"
26695,SD3202062143,"Igra PC: Star Wars Jedi: Survivor"
30197,SD3202092267,"Igra Nintendo: PowerWash Simulator CIAB"
31913,SD3202092273,"Igra Nintendo: Star Ocean The Second Story R"
32163,SD3202092278,"Igra Nintendo: EA SPORTS FC 24"
34477,SD3202110011,"Igra PS5: Marvel's Spider-Man: Miles Morales Ultimate Edition"
22152,SD3202111065,"Igra PS5: Final Fantasy VII Remake Intergrade"
26691,SD3202112127,"Igra PS5: Wild Hearts"
26693,SD3202112128,"Igra PS5: Star Wars Jedi: Survivor Deluxe Edition"
26696,SD3202112129,"Igra PS5: Star Wars Jedi: Survivor"
26699,SD3202112130,"Igra PS5: Final Fantasy XVI Standard Edition"
26698,SD3202112131,"Igra PS5: Final Fantasy XVI Deluxe Edtion"
27300,SD3202112136,"Igra PS5: Diablo 4"
29173,SD3202112144,"IGRA PS5: EA Sports PGA Tour"
30196,SD3202112158,"Igra PS5: PowerWash Simulator"
30602,SD3202112159,"Igra PS5: Immortals Of Aveum"
30680,SD3202112161,"Igra PS5: F1 23"
30952,SD3202112162,"Igra PS5: Armored Core VI Fires Of Rubicon Day1"
31707,SD3202112169,"Igra PS5: Marvel's Spider-Man 2 Standard Edition"
31706,SD3202112170,"Igra PS5: Marvel's Spider-Man 2 Collector's Edition"
31912,SD3202112176,"Igra PS5: Star Ocean The Second Story R"
32162,SD3202112181,"Igra PS5: EA SPORTS FC 24"
32964,SD3202112206,"Igra PS5: Call of Duty: Modern Warfare III"
33507,SD3202112211,"Igra PS5: EA Sports WRC"
33508,SD3202112212,"Igra PS5: UFC 5"
33590,SD3202112215,"Igra PS5: Final Fantasy VII Rebirth"
33589,SD3202112216,"Igra PS5: Final Fantasy VII Rebirth Deluxe Edition"
33792,SD3202112218,"Igra PS5: Helldivers II"
23530,SD3202120022,"Igra XBOX X: Call of Duty: Modern Warfare II"
25600,SD3202120042,"Igra XBOX X: Need for Speed Unbound"
25599,SD3202120043,"Igra XBOX X: Dead Space Remake"
26692,SD3202120044,"Igra XBSX: Wild Hearts"
26694,SD3202120045,"Igra XBSX: Star Wars Jedi: Survivor Deluxe Edition"
26697,SD3202120046,"Igra XBSX: Star Wars Jedi: Survivor"
27301,SD3202120048,"Igra XBOX: Diablo 4"
8366,SD3203010004,"PS4 Slušalice Wireless Platinum Headset Crne"
8376,SD3203010005,"Kamera za PlayStation VR (PS4 kamera v2)"
8361,SD3203010044,"PS4 Kontroler Nacon Revolution Pro Crveni"
8362,SD3203010046,"PS4 Kontroler Nacon Revolution Pro Silver"
8360,SD3203010047,"PS4 Kontroler Nacon Revolution Pro Zlatni"
8354,SD3203010059,"PS4 Kontroler Nacon žični Crni"
8357,SD3203010060,"PS4 Kontroler Nacon žični Plavi"
8358,SD3203010061,"PS4 Kontroler Nacon žični Sivi"
8356,SD3203010062,"PS4 Kontroler Nacon žični Narančasti"
8355,SD3203010063,"PS4 Kontroler Nacon žični Crveni"
8350,SD3203010073,"PS4 Nacon kontroler Prozirno - Plavi"
8351,SD3203010074,"PS4 Nacon kontroler Prozirno - Zeleni"
8352,SD3203010075,"PS4 Nacon kontroler Prozirno - Crveni"
7874,SD320301143,"PS4 Dualshock stanica za punjenje"
8353,SD320301165,"BIGBEN PS4 Stalak za Kameru"
8379,SD320301166,"Slušalice BigBen PS4 Gaming"
8349,SD320301182,"BIGBEN PS4 Dual Punjač"
7875,SD320301195,"PS4 Vertikalni nosač Crni (Pro & Slim konzole)"
8359,SD3203013015,"PS4 Kontroler Nacon Asymmetric Wireless Crni"
8364,SD3203013021,"PS4 Slušalice Wireless Gold Headset Crne + Fortnite VCH (2019)"
8378,SD3203080001,"Slušalice BigBen Communicator 1.2m Crne"
8363,SD3203080002,"PS4 Slušalice Wireless Gold Headset Crne"
8381,SD3203080009,"Slušalice PS4 BigBen Stereo Gaming v3"
8365,SD3203080011,"PS4 Slušalice Wireless Gold Headset Bijele"
8380,SD3203083081,"Slušalice BigBen Communicator Headset (Sony licencirane)"
8382,SD3203083082,"Slušalice PS4 BigBen Stereo Gaming v3 Plave"
8384,SD3203083083,"Slušalice PS4 BigBen Stereo Gaming v3 Crvene"
8383,SD3203083084,"Slušalice PS4 BigBen Stereo Gaming v3 Camo Green"
8385,SD3203083085,"Slušalice PS4 BigBen Stereo Gaming v3 Titanium"
8386,SD3203083086,"Slušalice PS4 BigBen Stereo Gaming v3 Bijele"
25144,SD3203083117,"PS5 Pulse 3D Wireless Headset Grey Camo"
25143,SD3203110016,"PS5 Dualsense Wireless Controller Grey Camo"
32222,SD3203110022,"Kontroler PS5 Access Controller"
33863,SD3203110024,"PS5 Dualsense kontroler Volcanic Crvena"
33862,SD3203110025,"PS5 Dualsense kontroler Cobalt Plavi"
33864,SD3203110026,"PS5 Dualsense kontroler Sterling Srebrna"
34192,SD3203110027,"PS5 Dualsense Wireless Controller + EA Sports FC 24 VCH"
34397,SD3203120041,"PS5 Pulse Explore wireless earbuds"
34398,SD3203120042,"PS5 Pulse Elite wireless headset"
34399,SD3203120043,"PlayStation Link USB Adapter"
34400,SD3203120044,"PlayStation Portal remote player"
8377,SD320401006,"PlayStation Live Kartica 19.91 EUR (150 HRK)"
8374,SD320402005,"PlayStation Plus Kartica 90 dana"
7978,SD3205080005,"IGRA PS4: Big Box: Call of Duty Black Ops 4"
35221,SD711719570271,"Igra PS5: The Last of Us Part II Remastered"
31925,set_101.0040.731,"SET FRANKE NEPTUNE + PASTA desni"
31926,set_101.0040.732,"SET FRANKE NEPTUNE + PASTA lijevi"
31929,set_101.0152.578,"SET LOGICA LINE + SPUŽVICE desni"
31930,set_101.0152.582,"SET LOGICA LINE + SPUŽVICE lijevi"
31927,set_101.0356.849,"SET SMART + PASTA desni"
31928,set_101.0356.850,"SET SMART + PASTA lijevi"
31932,set_101.0486.019,"SET FRANKE ONDA LINE + SPUŽVICE desni"
31933,set_101.0486.020,"SET FRANKE ONDA LINE + SPUŽVICE OLX 611-79 lijevi"
31931,set_101.0554.878,"SET SPARK + SPUŽVICE"
31947,set_114.0009.505,"SET FRANKE PAMIRA + PASTA Kameno siva"
31949,set_114.0009.506,"SET FRANKE PAMIRA + PASTA Avena"
31948,set_114.0009.509,"SET FRANKE PAMIRA + PASTA Glečer bijela"
31946,set_114.0199.717,"SET FRANKE PAMIRA + PASTA Crna"
31943,set_114.0275.938,"SET FRANKE BOSTON + PASTA Crna"
31944,set_114.0275.955,"SET FRANKE BOSTON + PASTA Glečer bijela"
31945,set_114.0275.956,"SET FRANKE BOSTON + PASTA Avena"
31950,set_114.0303.666,"SET FRANKE STRATA + PASTA Crna"
31952,set_114.0303.670,"SET FRANKE STRATA + PASTA Glečer bijela"
31951,set_114.0303.671,"SET FRANKE STRATA + PASTA Kameno siva"
31953,set_114.0303.672,"SET FRANKE STRATA + PASTA Avena"
31954,set_114.0303.684,"SET FRANKE STRATA + PASTA Kašmir"
31941,set_114.0479.022,"SET FRANKE MARIS + PASTA Glečer bijela"
31942,set_114.0479.027,"SET FRANKE MARIS + PASTA Kašmir"
31940,set_114.0479.030,"SET FRANKE MARIS + PASTA Kameno siva"
31939,set_114.0479.032,"SET FRANKE MARIS + PASTA Crna"
31967,set_114.0499.970,"SET FRANKE SID + PASTA Glečer bijela"
31966,set_114.0500.012,"SET FRANKE SID + PASTA Urban siva"
31965,set_114.0500.019,"SET FRANKE SID + PASTA Carbon crna"
31938,set_114.0661.642,"SET FRANKE MARIS 2.0 BLACK COLLECTION + PASTA"
31934,set_115.0626.085,"SET FRANKE ATON + SPUŽVICE ANX 110-48 Crna"
31935,set_115.0626.087,"SET FRANKE ATON + SPUŽVICE ANX 110-48 Kameno sivi"
31936,set_115.0626.088,"SET FRANKE ATON + SPUŽVICE ANX 110-48 Glečer bijela"
31937,set_122.0021.440,"SET FRANKE GALASIA  + SPUŽVICE"
31955,set_125.0686.715,"SET FRANKE MARIS 2.0 PODUGRADBENI BLACK COLLECTION + PASTA"
31956,set_125.0686.716,"SET FRANKE MARIS 2.0 + PASTA Crna"
31957,set_125.0686.717,"SET FRANKE MARIS 2.0 + PASTA Kameno siva"
31958,set_125.0686.719,"SET FRANKE MARIS 2.0 + PASTA Glečer bijela"
31959,set_125.0686.720,"SET FRANKE MARIS 2.0 + PASTA Sahara"
31961,set_125.0686.721,"SET FRANKE MARIS 2.0 + PASTA Kašmir"
31960,set_125.0686.722,"SET FRANKE MARIS 2.0 + PASTA Avena"
31964,set_143.0590.221,"SET FRANKE S2D +  PASTA Glečer bijela"
31963,set_143.0590.223,"SET FRANKE S2D +  PASTA Urban siva"
31962,set_143.0590.228,"SET FRANKE S2D +  PASTA Crna"
13427,"Šifra / bar code ***",
9809,"SIGN 3524","Liebherr SIGN 3524"
31217,SM0301001,"HLADNJAK SMEG FAB50RBL5"
31218,SM0301002,"HLADNJAK SMEG FAB50LBL5"
31219,SM0301003,"HLADNJAK SMEG FAB38RBL5"
31220,SM0301004,"HLADNJAK SMEG FAB38LBL5"
31221,SM0301005,"HLADNJAK SMEG FAB32RBL5"
31222,SM0301006,"HLADNJAK SMEG FAB32LBL5"
31223,SM0301007,"HLADNJAK SMEG FAB32RCR5"
31224,SM0301008,"HLADNJAK SMEG FAB32LCR5"
31225,SM0301009,"HLADNJAK SMEG FAB30RBL5"
31226,SM0301010,"HLADNJAK SMEG FAB30LBL5"
31227,SM0301011,"HLADNJAK SMEG FAB30RCR5"
31228,SM0301012,"HLADNJAK SMEG FAB30LCR5"
31229,SM0301013,"HLADNJAK SMEG FAB28RBL5"
31230,SM0301014,"HLADNJAK SMEG FAB28LBL5"
31231,SM0301015,"HLADNJAK SMEG FAB28RCR5"
31232,SM0301016,"HLADNJAK SMEG FAB28LCR5"
31233,SM0301017,"HLADNJAK SMEG FAB28RDBLV5"
31234,SM0301018,"HLADNJAK SMEG FAB28RDMC5"
31235,SM0301019,"HLADNJAK SMEG FAB28RDBB5"
31236,SM0301020,"HLADNJAK SMEG FAB28RDRB5"
31237,SM0301021,"HLADNJAK SMEG FAB10RBL5"
31238,SM0301022,"HLADNJAK SMEG FAB10LBL5"
31241,SM0301023,"HLADNJAK SMEG FAB5RBL5"
31242,SM0301024,"HLADNJAK SMEG FAB5LBL5"
31243,SM0301025,"HLADNJAK SMEG FAB5RCR5"
31244,SM0301026,"HLADNJAK SMEG FAB5LCR5"
31239,SM0301027,"HLADNJAK SMEG FAB5RWH5"
31240,SM0301028,"HLADNJAK SMEG FAB5LWH5"
31245,SM0301029,"HLADNJAK SMEG FAB5ROR5"
31246,SM0301030,"HLADNJAK SMEG FAB5LOR5"
31247,SM0301031,"HLADNJAK SMEG FAB5RPB5"
31248,SM0301032,"HLADNJAK SMEG FAB5LPB5"
31249,SM0301033,"HLADNJAK SMEG FAB5RPG5"
31250,SM0301034,"HLADNJAK SMEG FAB5LPG5"
31251,SM0301035,"HLADNJAK SMEG FAB5RRD5"
31252,SM0301036,"HLADNJAK SMEG FAB5LRD5"
31253,SM0301037,"HLADNJAK SMEG FAB5RPK5"
31254,SM0301038,"HLADNJAK SMEG FAB5LPK5"
35084,SM0301040,
31133,SM0602001,"RASHLADNA VITRINA SMEG CVI629NR3"
31134,SM0602002,"RASHLADNA VITRINA SMEG CVI621NR3"
31135,SM0602003,"RASHLADNA VITRINA SMEG CVI129G"
31136,SM0602004,"RASHLADNA VITRINA SMEG CVI121G"
31258,SM0701001,"ŠTEDNJAK SMEG CPF9IPAN"
31261,SM0701002,"ŠTEDNJAK SMEG B95IMAN9"
31262,SM0701003,"ŠTEDNJAK SMEG B95IMX9"
31259,SM0702001,"ŠTEDNJAK SMEG CPF9GPX"
31260,SM0702002,"ŠTEDNJAK SMEG CPF9GPAN"
31255,SM0702003,"ŠTEDNJAK SMEG A5-81"
31256,SM0702004,"ŠTEDNJAK SMEG TR4110P1"
31257,SM0702005,"ŠTEDNJAK SMEG TR90X9-1"
31137,SM0801001,"PLOČA ZA KUHANJE SMEG SIM6964R"
31138,SM0801002,"PLOČA ZA KUHANJE SMEG SIM6864R"
31139,SM0801003,"PLOČA ZA KUHANJE SMEG SIM6644R"
31141,SM0801004,"PLOČA ZA KUHANJE SMEG SIM1964DG"
31143,SM0801005,"PLOČA ZA KUHANJE SMEG SIM1644DG"
31147,SM0801006,"PLOČA ZA KUHANJE SMEG SI2M7953D"
31144,SM0801007,"PLOČA ZA KUHANJE SMEG SIM3964D"
31149,SM0801008,"PLOČA ZA KUHANJE SMEG SI1M4954D"
31145,SM0801009,"PLOČA ZA KUHANJE SMEG SIM3644D"
31148,SM0801010,"PLOČA ZA KUHANJE SMEG SI2M7643D"
31150,SM0801011,"PLOČA ZA KUHANJE SMEG SI1M4644D"
31154,SM0801012,"PLOČA ZA KUHANJE SMEG SI2641DP"
31151,SM0801014,"PLOČA ZA KUHANJE SMEG SI4642B"
31152,SM0801015,"PLOČA ZA KUHANJE SMEG SI4642D"
31153,SM0801016,"PLOČA ZA KUHANJE SMEG SI2641D"
31142,SM0801017,"PLOČA ZA KUHANJE SMEG SIM1864DG"
35125,SM0801018,
31161,SM0802001,"PLOČA ZA KUHANJE SMEG PXL6106"
31164,SM0802002,"PLOČA ZA KUHANJE SMEG PVL6106CN"
31162,SM0802003,"PLOČA ZA KUHANJE SMEG PXL675L"
31165,SM0802004,"PLOČA ZA KUHANJE SMEG PVL675LCN"
31163,SM0802005,"PLOČA ZA KUHANJE SMEG PXL664"
31166,SM0802006,"PLOČA ZA KUHANJE SMEG PVL664CN"
31167,SM0802007,"PLOČA ZA KUHANJE SMEG PV695LCNR"
31168,SM0802008,"PLOČA ZA KUHANJE SMEG PV675CNR"
31169,SM0802009,"PLOČA ZA KUHANJE SMEG PV664LCNR"
31171,SM0802010,"PLOČA ZA KUHANJE SMEG PV175B3"
31172,SM0802012,"PLOČA ZA KUHANJE SMEG PV164B3"
31173,SM0802014,"PLOČA ZA KUHANJE SMEG PX375LMB"
31174,SM0802015,"PLOČA ZA KUHANJE SMEG PX364LMB"
31175,SM0802016,"PLOČA ZA KUHANJE SMEG PX375L"
31176,SM0802017,"PLOČA ZA KUHANJE SMEG PX364L"
31177,SM0802018,"PLOČA ZA KUHANJE SMEG PGF75-4"
31182,SM0802019,"PLOČA ZA KUHANJE SMEG SR775PO"
31183,SM0802020,"PLOČA ZA KUHANJE SMEG SR775AO"
31184,SM0802021,"PLOČA ZA KUHANJE SMEG SR764PO"
31185,SM0802022,"PLOČA ZA KUHANJE SMEG SR764AO"
31186,SM0802023,"PLOČA ZA KUHANJE SMEG SRV864POGH"
31187,SM0802024,"PLOČA ZA KUHANJE SMEG SRV864AOGH"
31181,SM0802025,"PLOČA ZA KUHANJE SMEG SR964NGH"
31180,SM0802026,"PLOČA ZA KUHANJE SMEG SR964PGH"
31178,SM0802027,"PLOČA ZA KUHANJE SMEG SR975PGH"
31179,SM0802028,"PLOČA ZA KUHANJE SMEG SR975NGH"
31155,SM0803001,"PLOČA ZA KUHANJE SMEG PM6954R"
31156,SM0803002,"PLOČA ZA KUHANJE SMEG PM6743R"
31157,SM0803003,"PLOČA ZA KUHANJE SMEG PM6643R"
31158,SM0803004,"PLOČA ZA KUHANJE SMEG PM3953D"
31159,SM0803005,"PLOČA ZA KUHANJE SMEG PM3743D"
31160,SM0803006,"PLOČA ZA KUHANJE SMEG PM3643D"
31140,SM0804001,"PLOČA ZA KUHANJE SMEG SIM6323R"
31170,SM0804002,"PLOČA ZA KUHANJE SMEG PV632CNR"
31188,SM0804004,"PLOČA ZA KUHANJE SMEG PGF30T-1"
31189,SM0804005,"PLOČA ZA KUHANJE SMEG PGF30F"
31190,SM0804006,"PLOČA ZA KUHANJE SMEG PGF32I-1"
31191,SM0804007,"PLOČA ZA KUHANJE SMEG PGF30B"
31192,SM0804008,"PLOČA ZA KUHANJE SMEG PGF31G-1"
31146,SM0804009,"PLOČA ZA KUHANJE SMEG SIM3323D"
31084,SM0901001,"PEĆNICA SMEG SO6606WS4PNR"
31087,SM0901002,"PEĆNICA SMEG SO6104S4PG"
31090,SM0901003,"PEĆNICA SMEG SO6102S3PG"
31085,SM0902001,"PEĆNICA SMEG SOP6604S2PNR"
31086,SM0902002,"PEĆNICA SMEG SOP6604TPNR"
31088,SM0902003,"PEĆNICA SMEG SOP6104S2PG"
31089,SM0902004,"PEĆNICA SMEG SOP6104TPG"
31091,SM0902005,"PEĆNICA SMEG SOP6102S2PB3"
31092,SM0902006,"PEĆNICA SMEG SOP6102TG"
31093,SM0902007,"PEĆNICA SMEG SOP6102TB3"
31096,SM0902008,"PEĆNICA SMEG SOP6302TX"
31098,SM0902009,"PEĆNICA SMEG SFP6301TVN"
31097,SM0902010,"PEĆNICA SMEG SFP6301TVX"
31106,SM0902011,"PEĆNICA SMEG SOP6900TN"
31105,SM0902012,"PEĆNICA SMEG SOP6900TP"
31099,SM0902013,"PEĆNICA SMEG SFP6401TVX1"
31107,SM0903001,"PEĆNICA SMEG SF700PO"
31108,SM0903002,"PEĆNICA SMEG SF700AO"
31109,SM0903003,"PEĆNICA SMEG SF800PO"
31110,SM0903004,"PEĆNICA SMEG SF800AO"
31100,SM0903005,"PEĆNICA SMEG SF6400PZX"
31101,SM0903006,"PEĆNICA SMEG SF6400TVX"
31102,SM0903007,"PEĆNICA SMEG SF6400TB"
31104,SM0903008,"PEĆNICA SMEG SF64M3TB"
31103,SM0903009,"PEĆNICA SMEG SF64M3TVX"
31094,SM0904001,"PEĆNICA SMEG SFP9395X1"
31095,SM0904002,"PEĆNICA SMEG SF9390X1"
31111,SM1001001,"PEĆNICA SMEG SO4604S4PNR"
31113,SM1001002,"PEĆNICA SMEG SO4104S4PG"
31116,SM1001003,"PEĆNICA SMEG SO4102S3B3"
31115,SM1001004,"PEĆNICA SMEG SO4102S3G"
31112,SM1002001,"PEĆNICA SMEG SO4604M2PNR"
31114,SM1002002,"PEĆNICA SMEG SO4104M2PG"
31117,SM1002003,"PEĆNICA SMEG SO4102M1G"
31118,SM1002004,"PEĆNICA SMEG SO4102M1B3"
31127,SM1005001,"APARAT ZA KAVU SMEG CMS4604NR"
31128,SM1005002,"APARAT ZA KAVU SMEG CMS4104G"
31131,SM1006001,"GRIJAĆA LADICA SMEG CPV615NR"
31132,SM1006002,"GRIJAĆA LADICA SMEG CPV115G"
31129,SM1006003,"GRIJAĆA LADICA SMEG CPRT615NR"
31130,SM1006004,"GRIJAĆA LADICA SMEG CPRT115G"
31204,SM1101001,"PERILICA POSUĐA SMEG STL324BQLL"
31205,SM1101002,"PERILICA POSUĐA SMEG STL323BL"
31203,SM1101003,"PERILICA POSUĐA SMEG STL323BQLH"
31206,SM1101004,"PERILICA POSUĐA SMEG STL333CL"
31207,SM1101005,"PERILICA POSUĐA SMEG ST353BQL"
31208,SM1101006,"PERILICA POSUĐA SMEG STL352C"
31209,SM1101007,"PERILICA POSUĐA SMEG ST363CL"
31210,SM1101008,"PERILICA POSUĐA SMEG ST273CL"
31211,SM1101009,"PERILICA POSUĐA SMEG ST292D"
31212,SM1102001,"PERILICA POSUĐA SMEG ST4533IN"
31213,SM1102002,"PERILICA POSUĐA SMEG ST4523IN"
31214,SM1102003,"PERILICA POSUĐA SMEG ST4522IN"
31215,SM1201001,"HLADNJAK SMEG C875TNE"
31216,SM1201002,"HLADNJAK SMEG C8194TNE"
31119,SM1301001,"MIKROVALNA PEĆNICA SMEG FMI625CN"
31120,SM1302001,"MIKROVALNA PEĆNICA SMEG FMI125G"
31121,SM1302002,"MIKROVALNA PEĆNICA SMEG FMI125N"
31122,SM1302003,"MIKROVALNA PEĆNICA SMEG MP322X1"
31123,SM1302004,"MIKROVALNA PEĆNICA SMEG FMI320X2"
31125,SM1302005,"MIKROVALNA PEĆNICA SMEG MP722PO"
31126,SM1302006,"MIKROVALNA PEĆNICA SMEG MP822NPO"
31124,SM1302007,"MIKROVALNA PEĆNICA SMEG FMI425X"
31193,SM1401001,"NAPA SMEG KV694R"
31194,SM1401002,"NAPA SMEG KV194G"
31195,SM1401003,"NAPA SMEG KV194B3"
31196,SM1401004,"NAPA SMEG KD90HXE"
31199,SM1401005,"NAPA SMEG KC19POE"
31200,SM1401006,"NAPA SMEG KC19AOE"
31201,SM1401007,"NAPA SMEG KC16POE"
31202,SM1401008,"NAPA SMEG KC16AOE"
31197,SM1401009,"NAPA SMEG KSED95AE"
31198,SM1401010,"NAPA SMEG KSED95PE"
35092,SM1401011,
35098,SM1501008,
35099,SM1501009,
35100,SM1501010,
35101,SM1501011,
35096,SM1502002,
35097,SM1502003,
35102,SM1503004,
35107,SM1601006,
35104,SM1601007,
35105,SM1601008,
35106,SM1601009,
35103,SM1602007,
35108,SM1603001,
35093,SM2101001,
35094,SM2201001,
35095,SM2201005,
35109,SM2601018,
35086,SM2603001,
35085,SM2603002,
35126,SM2603024,
35075,SM2605002,
35076,SM2605003,
35083,SM2801002,
35082,SM2801022,
31315,SM2901001,"KUHALO ZA VODU SMEG KLF04BLEU"
31316,SM2901002,"KUHALO ZA VODU SMEG KLF04CREU"
35087,SM2901005,
31317,SM2901006,"KUHALO ZA VODU SMEG KLF04RDEU"
31318,SM2901008,"KUHALO ZA VODU SMEG KLF04WHEU"
31267,SM2901009,"KUHALO ZA VODU D&G SMEG KLF03DGEU"
31309,SM2901015,"KUHALO ZA VODU SMEG KLF03BLEU"
31310,SM2901016,"KUHALO ZA VODU SMEG KLF03CREU"
31311,SM2901018,"KUHALO ZA VODU SMEG KLF03PBEU"
31312,SM2901019,"KUHALO ZA VODU SMEG KLF03PGEU"
31313,SM2901021,"KUHALO ZA VODU SMEG KLF03RDEU"
31314,SM2901023,"KUHALO ZA VODU SMEG KLF03WHEU"
31319,SM2901024,"KUHALO ZA VODU SMEG KLF05BLEU"
31320,SM2901025,"KUHALO ZA VODU SMEG KLF05CREU"
31321,SM2901026,"KUHALO ZA VODU SMEG KLF05PBEU"
31322,SM2901027,"KUHALO ZA VODU SMEG KLF05PGEU"
35088,SM2901028,
31323,SM2901029,"KUHALO ZA VODU SMEG KLF05RDEU"
31324,SM2901030,"KUHALO ZA VODU SMEG KLF05WHEU"
31335,SM2901031,"TOSTER SMEG TSF03BLEU"
31336,SM2901032,"TOSTER SMEG TSF03CREU"
35124,SM2901035,
31337,SM2901036,"TOSTER SMEG TSF03RDEU"
31338,SM2901038,"TOSTER SMEG TSF03WHEU"
31331,SM2901039,"TOSTER SMEG TSF02BLEU"
31332,SM2901040,"TOSTER SMEG TSF02CREU"
35123,SM2901043,
31333,SM2901044,"TOSTER SMEG TSF02RDEU"
31334,SM2901046,"TOSTER SMEG TSF02WHEU"
31266,SM2901047,"TOSTER SMEG D&G TSF01DGEU"
31325,SM2901054,"TOSTER SMEG TSF01BLEU"
31326,SM2901055,"TOSTER SMEG TSF01CREU"
31327,SM2901057,"TOSTER SMEG TSF01PBEU"
31328,SM2901058,"TOSTER SMEG TSF01PGEU"
31329,SM2901060,"TOSTER SMEG TSF01RDEU"
31330,SM2901062,"TOSTER SMEG TSF01WHEU"
31265,SM2901063,"CITRUSETA SMEG D&G CJF01DGEU"
31303,SM2901066,"CITRUSETA SMEG CJF01BLEU"
31304,SM2901067,"CITRUSETA SMEG CJF01CREU"
31305,SM2901068,"CITRUSETA SMEG CJF01PBEU"
31306,SM2901069,"CITRUSETA SMEG CJF01PGEU"
31307,SM2901071,"CITRUSETA SMEG CJF01RDEU"
31308,SM2901072,"CITRUSETA SMEG CJF01WHEU"
35068,SM2901073,
35069,SM2901074,
35070,SM2901075,
35071,SM2901076,
35073,SM2901077,
35074,SM2901078,
35122,SM2901080,
35072,SM2901082,
31263,SM2902001,"KUHINJSKI ROBOT SMEG D&G SMF03DGEU"
31272,SM2902002,"KUHINJSKI ROBOT SMEG SMF03BLEU"
31273,SM2902003,"KUHINJSKI ROBOT SMEG SMF03CREU"
31274,SM2902004,"KUHINJSKI ROBOT SMEG SMF03WHEU"
31277,SM2902005,"KUHINJSKI ROBOT SMEG SMF03RDEU"
31278,SM2902006,"KUHINJSKI ROBOT SMEG SMF13WHEU"
31268,SM2902007,"KUHINJSKI ROBOT SMEG SMF02BLEU"
31269,SM2902008,"KUHINJSKI ROBOT SMEG SMF02CREU"
31270,SM2902010,"KUHINJSKI ROBOT SMEG SMF02RDEU"
31271,SM2902011,"KUHINJSKI ROBOT SMEG SMF02WHEU"
31264,SM2902012,"BLENDER SMEG D&G BLF01DGEU"
31291,SM2902013,"BLENDER SMEG BLF01BLEU"
31292,SM2902014,"BLENDER SMEG BLF01CREU"
31293,SM2902015,"BLENDER SMEG BLF01PBEU"
31294,SM2902016,"BLENDER SMEG BLF01PGEU"
35061,SM2902017,
31295,SM2902018,"BLENDER SMEG BLF01RDEU"
31296,SM2902020,"BLENDER SMEG BLF01WHEU"
31287,SM2902021,"BLENDER MINI SMEG PBF01BLEU"
31288,SM2902022,"BLENDER MINI SMEG PBF01CREU"
31289,SM2902026,"BLENDER MINI SMEG PBF01RDEU"
31290,SM2902027,"BLENDER MINI SMEG PBF01WHEU"
31297,SM2902028,"MIKSER SMEG HMF01BLEU"
31298,SM2902029,"MIKSER SMEG HMF01CREU"
31299,SM2902030,"MIKSER SMEG HMF01PBEU"
31300,SM2902031,"MIKSER SMEG HMF01PGEU"
31301,SM2902033,"MIKSER SMEG HMF01RDEU"
31302,SM2902034,"MIKSER SMEG HMF01WHEU"
31283,SM2902035,"MIKSER ŠTAPNI SMEG HBF22BLEU"
31284,SM2902036,"MIKSER ŠTAPNI SMEG HBF22CREU"
31285,SM2902037,"MIKSER ŠTAPNI SMEG HBF22PBEU"
31286,SM2902038,"MIKSER ŠTAPNI SMEG HBF22RDEU"
31279,SM2902039,"MIKSER ŠTAPNI SMEG HBF11BLEU"
31280,SM2902040,"MIKSER ŠTAPNI SMEG HBF11CREU"
31281,SM2902041,"MIKSER ŠTAPNI SMEG HBF11PBEU"
31282,SM2902042,"MIKSER ŠTAPNI SMEG HBF11RDEU"
31275,SM2902043,"KUHINJSKI ROBOT SMEG SMF03PBEU"
31276,SM2902044,"KUHINJSKI ROBOT SMEG SMF03PGEU"
35062,SM2902045,
35063,SM2902046,
35064,SM2902047,
35065,SM2902048,
35066,SM2902049,
35067,SM2902050,
31371,SM2903001,"AUTOMATSKI ESPRESSO APARAT SMEG BCC03BLMEU"
31372,SM2903002,"AUTOMATSKI ESPRESSO APARAT SMEG BCC03EGMEU"
31373,SM2903005,"AUTOMATSKI ESPRESSO APARAT SMEG BCC03WHMEU"
31368,SM2903006,"AUTOMATSKI ESPRESSO APARAT SMEG BCC02BLMEU"
31369,SM2903007,"AUTOMATSKI ESPRESSO APARAT SMEG BCC02EGMEU"
31370,SM2903012,"AUTOMATSKI ESPRESSO APARAT SMEG BCC02WHMEU"
31365,SM2903013,"AUTOMATSKI ESPRESSO APARAT SMEG BCC01BLMEU"
31366,SM2903014,"AUTOMATSKI ESPRESSO APARAT SMEG BCC01EGMEU"
31367,SM2903019,"AUTOMATSKI ESPRESSO APARAT SMEG BCC01WHMEU"
31353,SM2903020,"ESPRESSO APARAT SMEG ECF02BLEU"
31354,SM2903021,"ESPRESSO APARAT SMEG ECF02CREU"
31355,SM2903022,"ESPRESSO APARAT SMEG ECF02PBEU"
31356,SM2903023,"ESPRESSO APARAT SMEG ECF02PGEU"
31357,SM2903025,"ESPRESSO APARAT SMEG ECF02RDEU"
31358,SM2903026,"ESPRESSO APARAT SMEG ECF02WHEU"
31343,SM2903027,"APARAT ZA FILTER KAVU SMEG DCF02BLEU"
31344,SM2903028,"APARAT ZA FILTER KAVU SMEG DCF02CREU"
